id_aluno_ano,nome,ano,ponto_virada,inde,iaa,ieg,ips,ida,ipp,ipv,ian,anos_pm,2020,2021,2022,fem,masc,pedra,bolsista,nao_bolsista,in_fase,ipv_pre_processado_resultado,ieg_pre_processado_resultado,ida_pre_processado_resultado,rec_ava_1_pre_processado_resultado,rec_ava_2_pre_processado_resultado,rec_ava_3_pre_processado_resultado,rec_ava_4_pre_processado_resultado,fase
aluno1129_2020,aluno1129,2020,0.0,8.035278666666667,9.000020000000001,9.1,5.0,8.0,7.708333333333334,7.222216666666665,10.0,1,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,1.0,1.0,1.0,,,,,2
aluno1129_2021,aluno1129,2021,0.0,7.261,6.8,7.9,6.9,4.6,7.7,8.1,10.0,2,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,0.0,1.0,0.0,0.0,2
aluno1130_2020,aluno1130,2020,0.0,8.788613333333334,9.50002,9.7,6.875,9.0,8.333333333333334,7.888890000000001,10.0,1,1.0,0.0,0.0,0.0,1.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,2
aluno1130_2021,aluno1130,2021,1.0,9.107,10.0,10.0,7.5,9.5,9.8,9.9,5.0,2,0.0,1.0,0.0,0.0,1.0,4,1.0,0.0,0,,,,1.0,1.0,1.0,0.0,2
aluno1130_2022,aluno1130,2022,0.0,8.815164203703704,9.16668,9.907407407407408,6.25,9.111111111111112,8.28125,8.208337499999999,10.0,3,0.0,0.0,1.0,0.0,1.0,4,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3
aluno1131_2020,aluno1131,2020,0.0,7.046043,9.58335,8.1,6.25,4.0,7.34375,6.541665,10.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,1.0,1.0,-1.0,,,,,3
aluno1131_2021,aluno1131,2021,0.0,5.774,7.1,5.6,7.5,4.1,6.9,6.0,5.0,2,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,-1.0,0.0,0.0,3
aluno1132_2020,aluno1132,2020,0.0,7.131251333333334,7.5,8.0,6.25,6.166666666666667,7.8125,8.20834,5.0,1,1.0,0.0,0.0,0.0,1.0,2,1.0,0.0,1,-1.0,1.0,-1.0,,,,,6
aluno1132_2021,aluno1132,2021,0.0,7.584,7.1,8.6,7.5,8.0,8.3,7.4,5.0,2,0.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0,,,,1.0,1.0,1.0,1.0,7
aluno1133_2020,aluno1133,2020,0.0,5.431249666666666,0.0,4.5,6.25,5.833333333333333,7.8125,7.291665,5.0,1,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,6
aluno1134_2020,aluno1134,2020,0.0,7.178543166666667,9.58335,6.7,7.5,4.833333333333333,7.96875,6.8333325,10.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,1.0,-1.0,-1.0,,,,,3
aluno1135_2022,aluno1135,2022,0.0,7.369327063492064,8.500020000000001,8.317460317460318,7.5,9.05,3.125,7.416665,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,1.0,1.0,0.0,,,0
aluno1136_2020,aluno1136,2020,0.0,7.737918833333333,9.58335,7.2,5.0,7.666666666666667,7.8125,7.6250025,10.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,1.0,-1.0,1.0,,,,,4
aluno1136_2021,aluno1136,2021,1.0,8.292,8.8,9.2,7.5,8.2,8.8,9.1,5.0,2,0.0,1.0,0.0,1.0,0.0,4,0.0,1.0,0,,,,1.0,1.0,1.0,1.0,4
aluno1136_2022,aluno1136,2022,0.0,7.367519229847495,7.08333,8.088984204793029,8.125,7.477777777777778,5.833333333333334,8.2500025,5.0,3,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,1.0,,5
aluno1137_2020,aluno1137,2020,,9.338335,9.58335,10.0,7.5,9.7,0.0,0.0,10.0,1,1.0,0.0,0.0,0.0,1.0,4,1.0,0.0,1,,1.0,1.0,,,,,8
aluno1138_2022,aluno1138,2022,0.0,8.28325764036921,7.5,8.683646812957157,7.5,7.888888888888889,8.4375,8.1250025,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4
aluno1139_2020,aluno1139,2020,0.0,7.492500666666667,6.91668,8.9,7.5,7.5,7.708333333333334,7.499996666666666,5.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,2
aluno1139_2021,aluno1139,2021,0.0,6.497,8.8,5.8,7.5,5.0,7.5,7.3,5.0,2,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,1.0,0.0,0.0,3
aluno1140_2021,aluno1140,2021,0.0,6.545,7.5,6.1,7.5,5.5,7.8,7.2,5.0,0,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,-1.0,1.0,0.0,5
aluno1141_2020,aluno1141,2020,0.0,6.9812520000000005,8.500020000000001,7.0,7.5,6.0,7.8125,7.5,5.0,1,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,2
aluno1141_2021,aluno1141,2021,0.0,6.969,7.4,5.0,7.5,6.9,8.1,8.9,5.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,2
aluno1141_2022,aluno1141,2022,0.0,5.604466564270153,7.08333,4.647331154684096,7.5,6.166666666666667,5.0,4.91667,5.0,3,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,3
aluno1142_2020,aluno1142,2020,0.0,5.968749333333333,7.5,7.0,6.25,3.1666666666666665,7.1875,6.70833,5.0,3,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,6
aluno1143_2021,aluno1143,2021,0.0,7.154,8.5,10.0,3.8,6.3,7.5,7.1,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno1144_2022,aluno1144,2022,0.0,6.921727523809524,10.00002,6.785714285714285,5.0,8.083333333333334,5.3125,7.08333,5.0,0,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,1.0,0.0,0.0,,,0
aluno1145_2020,aluno1145,2020,0.0,6.225555333333334,9.16668,6.1,6.875,4.666666666666667,8.125,5.777770000000001,5.0,0,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,3
aluno1146_2021,aluno1146,2021,0.0,7.775,9.6,7.2,7.5,6.1,7.5,8.3,10.0,0,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,1.0,1.0,0.0,0.0,3
aluno1147_2021,aluno1147,2021,0.0,8.181,9.6,8.1,7.5,8.9,8.8,8.6,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,1.0,5
aluno1148_2020,aluno1148,2020,0.0,3.0650014999999997,6.66667,1.2,2.5,0.0,5.0,4.5416725,5.0,2,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,4
aluno1149_2020,aluno1149,2020,0.0,7.029166999999999,9.50002,10.0,5.625,9.0,2.5,4.833325,5.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,1.0,1.0,,,,,0
aluno1149_2021,aluno1149,2021,0.0,5.825,9.0,4.2,7.5,5.4,5.0,6.3,5.0,2,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,1.0,0.0,0.0,0.0,0
aluno1150_2020,aluno1150,2020,0.0,8.673890666666669,9.50002,8.8,7.5,9.5,7.916666666666668,7.61111,10.0,2,1.0,0.0,0.0,0.0,1.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,1
aluno1150_2021,aluno1150,2021,0.0,7.318,8.0,8.8,7.5,5.8,8.3,7.6,5.0,3,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,1
aluno1150_2022,aluno1150,2022,0.0,7.181471298245615,9.000020000000001,8.771929824561404,5.0,6.416666666666666,5.9375,8.25,5.0,4,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,1.0,,,1
aluno1151_2021,aluno1151,2021,0.0,5.931,0.0,5.3,7.5,7.8,7.9,6.3,5.0,0,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,3
aluno1151_2022,aluno1151,2022,0.0,6.797050461511668,8.75001,7.850182863113898,5.625,6.744444444444444,6.40625,6.499995,5.0,1,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,4
aluno1152_2022,aluno1152,2022,0.0,8.143057777777779,10.00002,9.055555555555555,7.5,7.0,6.041666666666667,7.888890000000001,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,-1.0,1.0,1.0,0.0,,2
aluno1153_2022,aluno1153,2022,0.0,6.050593571428572,7.91667,7.357142857142857,7.5,3.75,6.875,5.49999,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3
aluno1154_2022,aluno1154,2022,0.0,7.216203925925925,7.83334,9.62962962962963,7.5,6.25,5.625,7.222219999999999,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,1.0,0.0,,1
aluno1155_2021,aluno1155,2021,1.0,9.048,9.5,10.0,7.5,7.7,8.4,9.8,10.0,0,0.0,1.0,0.0,1.0,0.0,4,0.0,1.0,0,,,,1.0,1.0,0.0,0.0,0
aluno1155_2022,aluno1155,2022,0.0,7.973275077441079,9.50002,8.053872053872054,7.5,7.583333333333333,5.625,7.91666,10.0,1,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,1.0,0.0,0.0,,,0
aluno1156_2020,aluno1156,2020,0.0,8.281250333333332,8.33334,9.0,7.5,8.666666666666666,7.8125,6.916665,10.0,1,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,1.0,1.0,1.0,,,,,3
aluno1156_2021,aluno1156,2021,0.0,6.73,8.8,5.3,5.6,6.5,7.0,6.2,10.0,2,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,1.0,0.0,1.0,0.0,4
aluno1156_2022,aluno1156,2022,0.0,5.562542284489457,0.0,6.168615866891729,7.5,5.555555555555556,7.34375,6.166665,5.0,3,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,4
aluno1157_2021,aluno1157,2021,0.0,7.629,7.5,6.7,7.5,7.1,7.5,8.2,10.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno1158_2020,aluno1158,2020,,8.818335000000001,9.58335,10.0,7.5,8.4,0.0,0.0,10.0,1,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,,1.0,1.0,,,,,8
aluno1159_2020,aluno1159,2020,1.0,8.552224666666667,9.16668,9.9,6.875,9.333333333333334,8.125,8.944449999999998,5.0,1,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,-1.0,1.0,1.0,,,,,3
aluno1159_2021,aluno1159,2021,0.0,8.014,8.8,8.3,7.5,8.6,8.3,8.4,5.0,2,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,1.0,1.0,1.0,5
aluno1159_2022,aluno1159,2022,1.0,7.875768381520724,9.16668,9.00661079649251,6.875,6.844444444444444,8.125,8.944446666666666,5.0,3,0.0,0.0,1.0,1.0,0.0,3,0.0,1.0,0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,6
aluno1160_2021,aluno1160,2021,0.0,7.13,7.9,5.8,7.5,5.8,8.0,7.4,10.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,4
aluno1161_2020,aluno1161,2020,0.0,6.2183348333333335,10.00002,7.8,4.375,4.666666666666667,5.625,6.1249975,5.0,2,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,,3
aluno1161_2021,aluno1161,2021,0.0,6.458,7.9,6.1,3.8,6.9,5.8,8.1,5.0,3,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,3
aluno1161_2022,aluno1161,2022,0.0,6.775990920062696,8.33334,7.333072100313479,5.625,6.5,6.71875,7.2083375,5.0,4,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,4
aluno1162_2022,aluno1162,2022,0.0,7.300023367521367,8.500020000000001,8.504273504273504,7.5,7.183333333333334,5.625,7.5,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,0.0,,,0
aluno1163_2022,aluno1163,2022,0.0,6.944792333333333,9.58335,9.166666666666666,7.5,3.75,7.03125,7.249995,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,7
aluno1164_2021,aluno1164,2021,0.0,6.571,9.0,5.0,7.5,6.2,7.5,7.2,5.0,0,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno1165_2020,aluno1165,2020,0.0,8.080002,8.000020000000001,9.9,7.5,9.0,7.5,7.5,5.0,1,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,2
aluno1165_2021,aluno1165,2021,0.0,7.765,7.9,8.6,7.5,7.2,7.7,8.9,5.0,2,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,3
aluno1165_2022,aluno1165,2022,0.0,6.926393898268398,6.66667,6.449675324675325,7.5,6.666666666666667,8.28125,7.7916675,5.0,3,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,4
aluno1166_2020,aluno1166,2020,0.0,5.6905573333333335,9.50002,6.3,5.0,4.0,6.25,5.277776666666666,5.0,3,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,2
aluno1166_2021,aluno1166,2021,0.0,3.979,0.0,2.1,6.9,3.5,5.4,5.7,5.0,4,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,2
aluno1167_2020,aluno1167,2020,0.0,7.627502,9.50002,8.7,6.25,4.5,8.125,8.0,10.0,1,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,1.0,1.0,-1.0,,,,,1
aluno1167_2021,aluno1167,2021,0.0,6.294,10.0,6.3,7.5,1.8,6.9,6.2,10.0,2,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,2
aluno1167_2022,aluno1167,2022,0.0,7.184480244200245,8.000020000000001,8.887667887667888,7.5,3.5,6.458333333333334,7.555556666666667,10.0,3,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,0.0,,2
aluno1168_2020,aluno1168,2020,0.0,8.043751,7.91668,8.5,7.5,10.0,7.1875,7.916665,5.0,0,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,1
aluno1168_2021,aluno1168,2021,1.0,8.104,9.5,9.6,7.5,6.9,8.1,9.0,5.0,1,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,0.0,1.0,0.0,1
aluno1168_2022,aluno1168,2022,0.0,7.180380522045855,8.91668,8.27689594356261,7.5,6.666666666666666,5.833333333333334,7.333333333333333,5.0,2,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,,1
aluno1169_2022,aluno1169,2022,0.0,7.502992564102563,6.41668,9.487179487179487,5.0,7.25,6.25,6.944443333333333,10.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,,2
aluno1170_2020,aluno1170,2020,0.0,8.178752,8.000020000000001,8.3,7.5,9.0,7.1875,7.25,10.0,1,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,1.0,1.0,1.0,,,,,1
aluno1170_2021,aluno1170,2021,0.0,4.275,9.5,1.3,8.1,0.0,7.3,5.2,5.0,2,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,1
aluno1170_2022,aluno1170,2022,0.0,6.281145375891421,9.50002,6.009891879457097,7.5,4.75,5.625,6.833325,5.0,3,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,1.0,,,1
aluno1171_2020,aluno1171,2020,1.0,8.925003,9.58335,9.5,6.25,8.333333333333334,8.749999999999998,9.500006666666668,10.0,1,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,3
aluno1171_2021,aluno1171,2021,1.0,9.025,8.8,8.9,6.3,9.2,9.2,9.9,10.0,2,0.0,1.0,0.0,1.0,0.0,4,1.0,0.0,0,,,,1.0,1.0,1.0,0.0,3
aluno1171_2022,aluno1171,2022,1.0,8.63847438888889,8.33334,9.895833333333334,5.625,7.911111111111111,7.8125,9.5000075,10.0,3,0.0,0.0,1.0,1.0,0.0,4,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4
aluno1172_2020,aluno1172,2020,0.0,6.268752,9.50002,5.0,7.5,4.5,7.1875,7.25,5.0,2,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,1
aluno1173_2020,aluno1173,2020,0.0,4.420833666666667,7.91667,2.0,3.75,0.0,6.875,5.833333333333335,10.0,1,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1,1.0,-1.0,-1.0,,,,,5
aluno1174_2020,aluno1174,2020,1.0,7.3906255,7.08333,7.0,6.875,5.0,8.28125,8.8333375,10.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,1.0,-1.0,-1.0,,,,,5
aluno1174_2021,aluno1174,2021,0.0,6.775,8.3,7.2,3.8,6.0,6.7,6.3,10.0,2,0.0,1.0,0.0,1.0,0.0,2,1.0,0.0,0,,,,0.0,1.0,1.0,1.0,6
aluno1174_2022,aluno1174,2022,0.0,4.949617787439614,0.0,5.366847826086957,5.0,5.877777777777777,6.5625,5.222213333333333,5.0,3,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,6
aluno1175_2020,aluno1175,2020,0.0,5.367224,8.500020000000001,5.1,7.5,0.0,7.916666666666668,7.277776666666666,5.0,0,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,1
aluno1175_2021,aluno1175,2021,0.0,5.915,8.0,6.3,7.5,2.2,8.4,6.7,5.0,1,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,1
aluno1176_2020,aluno1176,2020,0.0,8.233335,8.75001,8.0,8.75,6.333333333333333,9.166666666666666,8.500003333333334,10.0,3,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,1.0,1.0,-1.0,,,,,5
aluno1176_2021,aluno1176,2021,1.0,8.003,9.2,6.9,8.1,8.5,8.4,9.3,5.0,4,0.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0,,,,1.0,1.0,1.0,1.0,5
aluno1176_2022,aluno1176,2022,1.0,8.523222128427129,9.16668,8.940746753246753,7.5,8.555555555555555,8.90625,9.833343333333334,5.0,5,0.0,0.0,1.0,0.0,1.0,4,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6
aluno1177_2022,aluno1177,2022,0.0,7.064253429951691,10.00002,9.015700483091788,7.5,4.916666666666666,5.833333333333334,7.222223333333333,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,,1
aluno1178_2020,aluno1178,2020,0.0,5.692918,8.000020000000001,3.1,6.875,4.25,7.1875,7.58333,5.0,1,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,2
aluno1179_2022,aluno1179,2022,0.0,6.646760592592592,8.41668,9.62962962962963,7.5,2.25,6.458333333333334,7.666666666666667,5.0,0,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,0.0,,2
aluno1180_2022,aluno1180,2022,0.0,6.142593037037038,0.0,6.018518518518519,7.5,7.0,6.666666666666666,8.111113333333336,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,1.0,-1.0,-1.0,0.0,0.0,0.0,,2
aluno1181_2020,aluno1181,2020,0.0,7.745836000000001,9.000020000000001,10.0,5.625,10.0,2.5,7.66667,5.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,0
aluno1181_2021,aluno1181,2021,0.0,7.961,9.0,9.6,5.6,7.6,8.1,8.7,5.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,0.0,0.0,0.0,1
aluno1181_2022,aluno1181,2022,0.0,7.455557555555556,8.500020000000001,9.444444444444445,7.5,7.083333333333334,5.833333333333334,7.333333333333333,5.0,3,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,1.0,,1
aluno1182_2021,aluno1182,2021,0.0,7.006,7.4,8.3,7.5,4.4,6.6,6.6,10.0,0,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno1182_2022,aluno1182,2022,0.0,7.886571512820513,8.500020000000001,9.097435897435895,5.0,9.616666666666667,3.4375,7.249995,10.0,1,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,1.0,1.0,0.0,,,0
aluno1183_2021,aluno1183,2021,0.0,7.614,8.5,9.2,7.5,6.4,7.5,8.3,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,0.0,0.0,0.0,1
aluno1184_2022,aluno1184,2022,0.0,7.475002333333333,9.000020000000001,9.666666666666666,7.5,6.0,6.25,7.833335,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,,,1
aluno1185_2022,aluno1185,2022,0.0,7.461113333333333,7.50002,9.666666666666666,7.5,7.0,5.833333333333334,7.722223333333334,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,,1
aluno1186_2022,aluno1186,2022,0.0,4.733141106060606,5.41665,4.53030303030303,7.5,2.5,5.9375,4.7083275,5.0,0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,3
aluno1187_2020,aluno1187,2020,0.0,7.060279333333334,9.000020000000001,8.1,7.5,4.5,8.125,7.888886666666667,5.0,1,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,,2
aluno1188_2020,aluno1188,2020,0.0,5.461458666666667,7.91667,1.0,7.5,4.333333333333333,7.03125,5.75,10.0,1,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,1.0,-1.0,-1.0,,,,,7
aluno1189_2020,aluno1189,2020,,9.218335,9.58335,10.0,7.5,9.4,0.0,0.0,10.0,1,1.0,0.0,0.0,1.0,0.0,4,1.0,0.0,1,,1.0,1.0,,,,,8
aluno1190_2020,aluno1190,2020,0.0,8.100557333333333,8.500020000000001,9.6,6.875,8.0,6.875,6.777776666666665,10.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,1.0,1.0,1.0,,,,,2
aluno1190_2021,aluno1190,2021,0.0,7.554,8.5,8.8,7.5,6.1,8.1,8.3,5.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,2
aluno1190_2022,aluno1190,2022,0.0,6.929611095238096,7.91667,7.413690476190476,6.875,5.000000000000001,7.34375,6.166655,10.0,3,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,3
aluno1191_2020,aluno1191,2020,0.0,6.828125666666667,7.91667,9.5,4.375,3.3333333333333335,7.65625,6.333335,10.0,3,1.0,0.0,0.0,0.0,1.0,2,1.0,0.0,1,1.0,1.0,-1.0,,,,,3
aluno1191_2021,aluno1191,2021,0.0,4.615,7.5,2.5,4.4,1.9,7.1,4.2,10.0,4,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0,,,,0.0,1.0,0.0,0.0,3
aluno1191_2022,aluno1191,2022,0.0,8.180903944444445,7.5,9.333333333333334,5.0,7.888888888888889,8.28125,8.2916725,10.0,5,0.0,0.0,1.0,0.0,1.0,4,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4
aluno1192_2022,aluno1192,2022,0.0,6.725002000000001,8.000020000000001,9.666666666666666,7.5,3.25,6.25,7.333333333333333,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,1.0,0.0,,2
aluno1193_2020,aluno1193,2020,0.0,6.912779333333333,9.000020000000001,6.8,7.5,3.75,7.083333333333333,7.222219999999999,10.0,0,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,1.0,-1.0,-1.0,,,,,2
aluno1194_2022,aluno1194,2022,0.0,7.677713417989418,10.00002,8.756613756613756,7.5,7.083333333333333,6.041666666666667,8.277776666666666,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,1.0,0.0,,1
aluno1195_2020,aluno1195,2020,0.0,8.153752,8.500020000000001,8.8,7.5,7.0,8.4375,7.75,10.0,0,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,1.0,1.0,-1.0,,,,,2
aluno1195_2021,aluno1195,2021,0.0,8.322,9.2,8.6,7.5,7.4,7.9,8.3,10.0,1,0.0,1.0,0.0,1.0,0.0,4,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,3
aluno1195_2022,aluno1195,2022,1.0,8.645932539215686,7.5,9.419934640522875,8.125,7.955555555555556,8.75,8.6666725,10.0,2,0.0,0.0,1.0,1.0,0.0,4,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4
aluno1196_2021,aluno1196,2021,0.0,7.892,9.2,6.9,7.5,6.1,8.3,9.0,10.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,1,,,,1.0,1.0,1.0,1.0,7
aluno1197_2020,aluno1197,2020,0.0,7.820418166666667,8.75001,8.8,6.25,5.333333333333333,8.4375,8.2500025,10.0,4,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,1.0,1.0,-1.0,,,,,6
