nome,ano,ponto_virada,inde,iaa,ieg,ips,ida,ipp,ipv,ian,anos_pm,2020,2021,2022,fem,masc,pedra,bolsista,nao_bolsista,in_fase,ipv_pre_processado_resultado,ieg_pre_processado_resultado,ida_pre_processado_resultado,rec_ava_1_pre_processado_resultado,rec_ava_2_pre_processado_resultado,rec_ava_3_pre_processado_resultado,rec_ava_4_pre_processado_resultado
aluno221,2022,0.0,4.932115107932876,8.75001,3.613701372997712,7.5,2.666666666666667,6.09375,4.7083275,5.0,1,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0
aluno222,2020,0.0,8.478752,9.000020000000001,7.8,7.5,9.5,7.1875,8.25,10.0,1,1.0,0.0,0.0,0.0,1.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,
aluno223,2020,0.0,6.59278,9.000020000000001,5.2,6.875,5.0,8.541666666666668,8.055556666666668,5.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,
aluno224,2022,0.0,6.606168554778556,9.50002,8.607226107226108,7.5,3.333333333333333,5.625,7.277773333333333,5.0,0,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,
aluno225,2020,0.0,8.845558333333333,9.58335,9.7,7.5,8.333333333333334,8.749999999999998,8.277783333333334,10.0,4,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,
aluno225,2021,0.0,7.138,8.3,6.7,6.9,6.0,7.5,6.7,10.0,5,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,0.0,1.0,0.0
aluno225,2022,0.0,6.957316284888314,9.16668,7.085185035552683,5.0,7.388888888888888,8.125,6.6666675,5.0,6,0.0,0.0,1.0,1.0,0.0,2,0.0,1.0,0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
aluno226,2020,0.0,7.849446666666667,8.500020000000001,7.4,5.625,7.5,8.125,8.222223333333332,10.0,2,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,1.0,-1.0,1.0,,,,
aluno226,2021,0.0,4.617,0.0,4.2,5.6,4.3,7.1,5.8,5.0,3,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0,,,,0.0,0.0,0.0,0.0
aluno227,2020,0.0,5.981250166666666,8.75001,3.0,7.5,6.333333333333333,7.8125,6.0416625,5.0,0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,
aluno228,2022,0.0,5.312964074074074,10.00002,4.87037037037037,6.875,1.5,5.625,6.44444,5.0,0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,
aluno229,2020,0.0,5.890556,7.33334,7.8,7.5,0.0,7.916666666666668,7.777776666666667,5.0,1,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,1.0,-1.0,,,,
aluno229,2021,0.0,5.054,8.5,0.0,7.5,4.0,6.9,7.3,5.0,2,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno229,2022,0.0,6.025962871794872,8.000020000000001,5.10897435897436,5.0,8.0,4.375,5.83333,5.0,3,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,1.0,1.0,0.0,,
aluno230,2020,0.0,5.0047223333333335,8.75001,6.1,4.375,2.3333333333333335,5.833333333333333,4.611106666666667,5.0,4,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,-1.0,-1.0,-1.0,,,,
aluno231,2020,0.0,5.9597921666666664,8.33334,3.7,5.0,4.333333333333333,7.03125,6.5833325,10.0,1,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,1.0,-1.0,-1.0,,,,
aluno231,2021,0.0,7.698,9.2,8.6,6.9,5.4,8.0,7.5,10.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,1.0,1.0,0.0
aluno232,2021,0.0,7.331,8.3,7.2,7.5,6.7,8.3,8.2,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,0.0,1.0,1.0
aluno232,2022,1.0,7.676832382089068,8.33334,8.191793021556448,8.125,6.688888888888889,8.4375,8.55556,5.0,1,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
aluno233,2022,0.0,7.560770897435898,9.50002,7.287179487179487,7.5,6.600000000000001,5.0,7.916665,10.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,-1.0,-1.0,0.0,0.0,,
aluno234,2022,0.0,8.121155846153847,9.50002,8.697435897435899,6.25,9.033333333333331,5.0,7.5,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,
aluno235,2020,0.0,8.125001833333334,8.333350000000001,9.0,7.5,7.666666666666667,7.5,7.2916675,10.0,1,1.0,0.0,0.0,1.0,0.0,3,1.0,0.0,1,1.0,1.0,1.0,,,,
aluno235,2021,0.0,7.544,9.2,6.9,5.6,6.6,7.3,8.1,10.0,2,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,0.0,1.0,0.0
aluno235,2022,0.0,6.922391887729286,6.66666,7.725859160868649,6.875,5.677777777777778,6.875,5.9999925,10.0,3,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0
aluno236,2022,0.0,8.207451124949126,8.500020000000001,8.958078958078957,7.5,8.766666666666667,5.625,7.5,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,
aluno237,2022,0.0,6.622459534891997,9.000020000000001,7.230347674459984,7.5,4.0,6.041666666666667,8.111106666666666,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,1.0,-1.0,-1.0,0.0,0.0,1.0,
aluno238,2020,0.0,6.492502,9.000020000000001,8.4,5.0,4.0,5.625,7.75,5.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,
aluno238,2021,0.0,3.663,8.5,1.3,4.4,2.1,5.0,3.5,5.0,2,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno239,2022,0.0,6.309259592592594,8.500020000000001,7.462962962962964,5.625,6.75,4.375,5.583325,5.0,0,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,1.0,,
aluno240,2021,0.0,7.629,8.8,6.1,7.5,6.9,7.3,8.4,10.0,0,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,1.0,0.0,0.0,0.0
aluno241,2020,0.0,7.285002,9.000020000000001,8.8,6.25,9.5,2.5,6.75,5.0,3,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,
aluno241,2021,0.0,2.86,7.9,0.4,5.6,0.0,4.1,2.6,5.0,4,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0,,,,-1.0,0.0,0.0,0.0
aluno241,2022,0.0,4.55608576514307,7.916679999999999,4.405425492382014,5.0,2.5,4.166666666666666,4.83333,5.0,5,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,1.0,0.0,
aluno242,2020,0.0,6.707085000000001,9.000020000000001,7.4,6.25,5.5,7.1875,6.916665,5.0,2,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,
aluno242,2021,0.0,5.833,8.5,5.4,7.5,2.9,7.1,6.8,5.0,3,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno242,2022,0.0,6.454070897064289,9.000020000000001,8.325901151988107,6.875,3.333333333333333,6.458333333333334,6.944443333333333,5.0,4,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,1.0,0.0,
aluno243,2021,0.0,6.354,8.5,5.0,7.5,3.2,7.5,6.8,10.0,0,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno244,2022,0.0,8.143474555555557,9.50002,8.944444444444445,7.5,8.283333333333333,5.3125,7.333335,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,-1.0,1.0,1.0,1.0,0.0,,
aluno245,2022,0.0,5.246467903133903,8.500020000000001,5.765669515669515,7.5,3.8,0.0,6.16666,5.0,0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,,
aluno246,2020,0.0,7.639168666666667,9.50002,8.3,6.875,8.0,7.083333333333333,7.666666666666666,5.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,
aluno246,2021,0.0,7.013,9.0,8.8,5.6,4.6,8.5,7.7,5.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,1.0,0.0
aluno246,2022,0.0,6.736315131313132,9.000020000000001,7.473232323232324,6.875,5.25,6.041666666666667,7.5,5.0,3,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,1.0,-1.0,-1.0,0.0,0.0,0.0,
aluno247,2021,1.0,8.013,10.0,8.3,7.5,6.8,8.1,9.7,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,0.0,0.0
aluno247,2022,0.0,6.300611568922306,10.00002,7.888471177944862,6.875,4.166666666666667,4.6875,6.16666,5.0,1,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,,
aluno248,2022,0.0,7.660716285714286,9.000020000000001,9.428571428571429,7.5,7.5,6.25,7.5,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,
aluno249,2021,0.0,6.025,8.5,7.9,7.5,2.1,7.5,5.8,5.0,0,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,1.0,0.0,0.0,0.0
aluno250,2022,0.0,8.361187897435897,10.00002,9.087179487179489,6.25,9.25,4.6875,8.0,10.0,0,0.0,0.0,1.0,1.0,0.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,
aluno251,2020,0.0,8.575835333333334,8.500020000000001,8.9,7.5,10.0,7.291666666666667,7.333333333333333,10.0,1,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,
aluno251,2021,0.0,7.976,9.0,6.7,7.5,7.3,8.5,8.4,10.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,0.0,0.0
aluno251,2022,1.0,8.011927248035915,8.000020000000001,7.906846240179574,7.5,7.833333333333334,6.25,8.444446666666668,10.0,3,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,
aluno252,2021,0.0,7.473,10.0,10.0,7.5,5.9,7.2,6.6,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno252,2022,0.0,7.755061190476191,9.000020000000001,9.285714285714285,7.5,8.666666666666666,5.3125,7.416665,5.0,1,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,1.0,1.0,0.0,,
aluno253,2022,0.0,7.416668,9.50002,10.0,6.875,6.0,5.625,7.58333,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,,
aluno254,2022,0.0,7.775658894736842,9.50002,9.649122807017545,7.5,5.416666666666666,5.625,7.499995,10.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,,
aluno255,2022,0.0,8.397956545454546,10.00002,9.06060606060606,7.5,8.366666666666667,5.625,8.0,10.0,0,0.0,0.0,1.0,1.0,0.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,
aluno256,2022,0.0,8.000000666666667,7.416679999999999,9.583333333333334,7.5,7.5,6.25,7.33333,10.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,1.0,0.0,0.0,0.0,
aluno257,2022,0.0,7.585228383838384,9.50002,8.585858585858585,7.5,8.5,6.458333333333334,6.611106666666666,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,1.0,0.0,0.0,0.0,
aluno258,2021,0.0,6.283,7.8,10.0,7.5,5.3,2.5,4.8,5.0,0,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,-1.0,0.0,0.0,0.0
aluno258,2022,0.0,5.790196511753241,7.916679999999999,5.72182089209953,4.375,5.666666666666666,5.0,6.416655,5.0,1,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,,
aluno259,2020,1.0,8.753335833333333,9.16668,9.1,7.5,7.666666666666667,8.75,9.2916725,10.0,1,1.0,0.0,0.0,0.0,1.0,4,1.0,0.0,1,1.0,1.0,1.0,,,,
aluno260,2021,0.0,6.75,9.5,6.7,7.5,4.5,7.5,7.8,5.0,0,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno260,2022,0.0,7.56313707440925,9.000020000000001,8.607340372046254,7.5,7.5,6.25,7.833335,5.0,1,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,1.0,0.0,0.0,,
aluno261,2020,0.0,7.251668666666667,9.16668,8.8,7.5,6.333333333333333,7.5,7.79167,2.5,0,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,
aluno261,2021,0.0,6.899,9.2,7.8,7.5,5.9,8.4,7.0,2.5,1,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,1.0
aluno262,2020,1.0,8.221251333333335,7.91667,9.2,5.0,6.666666666666667,9.0625,9.250005,10.0,3,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,1.0,1.0,-1.0,,,,
aluno262,2021,0.0,7.903,9.2,6.9,7.5,7.7,7.8,7.7,10.0,4,0.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0,,,,0.0,1.0,1.0,1.0
aluno262,2022,0.0,7.054851281182869,8.75001,5.245783628136569,6.25,6.844444444444444,7.8125,6.777773333333332,10.0,5,0.0,0.0,1.0,0.0,1.0,3,0.0,1.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
aluno263,2020,0.0,8.386113666666667,9.58335,9.5,6.875,6.333333333333333,8.958333333333332,8.388893333333336,10.0,4,1.0,0.0,0.0,1.0,0.0,3,1.0,0.0,1,1.0,1.0,-1.0,,,,
aluno263,2021,0.0,7.694,7.9,7.8,7.5,6.5,8.0,7.5,10.0,5,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,1.0,1.0,1.0
aluno263,2022,0.0,6.591127006535949,0.0,7.947303921568628,5.625,5.577777777777778,8.125,7.555553333333333,10.0,6,0.0,0.0,1.0,1.0,0.0,2,0.0,1.0,0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
aluno264,2022,0.0,7.035319904761904,10.00002,6.773809523809523,7.5,6.75,6.25,7.27778,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,
aluno265,2020,0.0,7.630557666666667,8.75001,10.0,6.875,6.0,8.125,7.777783333333335,5.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,-1.0,,,,
aluno266,2020,0.0,8.336252,8.500020000000001,8.9,5.625,8.5,8.4375,8.0,10.0,1,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,1.0,1.0,1.0,,,,
aluno266,2021,0.0,7.892,9.0,8.3,6.3,6.8,7.5,8.0,10.0,2,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,0.0,1.0,0.0,0.0
aluno266,2022,1.0,7.834006201914523,9.000020000000001,8.13529767623928,5.625,7.0,6.666666666666666,8.38889,10.0,3,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,0.0,1.0,
aluno267,2020,1.0,8.370558666666668,9.16668,9.7,5.625,8.0,8.958333333333334,9.777786666666666,5.0,2,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,-1.0,1.0,1.0,,,,
aluno267,2021,0.0,8.014,9.2,8.9,6.3,8.2,8.3,8.6,5.0,3,0.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0,,,,1.0,1.0,1.0,1.0
aluno267,2022,0.0,7.798470369565218,9.16668,9.72463768115942,5.625,7.866666666666667,7.34375,7.8333325,5.0,4,0.0,0.0,1.0,0.0,1.0,3,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
aluno268,2022,1.0,8.000002,9.000020000000001,10.0,6.875,7.25,5.625,9.5,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,,
aluno269,2020,0.0,7.099168666666667,7.50002,8.6,7.5,5.75,7.291666666666667,7.5,5.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,
aluno270,2020,0.0,7.1900010000000005,6.66667,4.2,4.375,8.666666666666666,8.125,8.500003333333334,10.0,3,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,1.0,-1.0,1.0,,,,
aluno271,2021,0.0,6.429,9.6,5.0,7.5,4.3,7.7,5.5,10.0,0,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,1.0,0.0,0.0
aluno272,2022,0.0,7.725002,9.000020000000001,10.0,5.0,6.0,6.25,7.5,10.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,0.0,
aluno273,2020,0.0,4.386945333333334,9.000020000000001,4.4,7.5,0.0,7.291666666666667,4.388883333333333,2.5,2,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,
aluno273,2021,0.0,4.125,9.5,2.1,7.5,0.0,6.3,4.4,5.0,3,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno273,2022,0.0,6.683335555555555,8.500020000000001,6.777777777777777,7.5,5.666666666666666,5.833333333333334,7.555556666666667,5.0,4,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,1.0,-1.0,-1.0,1.0,1.0,1.0,
aluno274,2020,0.0,6.113055666666667,7.91667,5.6,7.5,3.6666666666666665,7.291666666666667,7.444443333333334,5.0,2,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,
aluno274,2021,0.0,6.88,7.1,7.8,7.5,6.1,7.7,6.9,5.0,3,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,1.0,1.0,1.0
aluno275,2020,0.0,6.399376666666667,10.00002,5.2,7.5,4.333333333333333,6.09375,5.666665,10.0,3,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,1.0,-1.0,-1.0,,,,
aluno275,2021,0.0,5.815,8.8,5.8,6.3,3.4,6.9,6.4,5.0,4,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,0.0,0.0,0.0
aluno275,2022,0.0,6.073162378787879,8.33334,6.102272727272728,6.25,3.966666666666667,7.34375,6.8333275,5.0,5,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
aluno276,2022,0.0,7.703185605565638,8.500020000000001,8.95341802782819,8.125,8.25,5.0,8.0,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,,
aluno277,2020,0.0,8.018889999999999,9.50002,8.4,5.625,10.0,7.708333333333334,7.777773333333332,5.0,2,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,
aluno277,2021,0.0,8.183,9.5,10.0,7.5,7.8,8.5,7.8,5.0,3,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,0.0
aluno277,2022,0.0,7.305919652173913,8.000020000000001,8.626811594202898,6.875,8.25,6.041666666666667,7.944443333333334,2.5,4,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,
aluno278,2020,0.0,8.240834333333334,8.75001,9.6,9.375,7.333333333333333,8.749999999999998,8.333333333333334,5.0,1,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,-1.0,1.0,-1.0,,,,
aluno279,2022,0.0,5.800078489240228,7.5,7.024703557312253,5.0,4.055555555555556,6.5625,5.888883333333334,5.0,0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,1.0,
aluno280,2020,0.0,6.6462520000000005,8.500020000000001,6.2,5.0,6.5,6.5625,8.0,5.0,2,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,
aluno281,2022,0.0,7.424538592592594,9.000020000000001,8.87962962962963,7.5,6.75,6.041666666666667,7.72222,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,0.0,
aluno282,2021,1.0,8.544,9.2,9.7,7.5,8.8,8.8,9.0,5.0,0,0.0,1.0,0.0,0.0,1.0,4,0.0,1.0,0,,,,1.0,1.0,1.0,1.0
aluno282,2022,1.0,8.086937830917876,9.16668,7.86141304347826,6.875,8.644444444444444,8.59375,9.111116666666666,5.0,1,0.0,0.0,1.0,0.0,1.0,4,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
aluno283,2021,1.0,8.531,8.8,9.4,7.5,8.7,8.8,9.5,5.0,0,0.0,1.0,0.0,1.0,0.0,4,0.0,1.0,0,,,,1.0,1.0,1.0,1.0
aluno283,2022,1.0,7.979045229610685,8.33334,8.313618925831202,8.75,6.888888888888888,7.96875,9.666673333333334,5.0,1,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
aluno284,2020,0.0,7.901875833333333,7.91667,9.9,7.5,7.666666666666667,7.96875,7.7500025,5.0,0,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,
aluno285,2020,0.0,5.112502,9.50002,0.0,7.5,1.0,8.125,7.0,10.0,0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,1.0,-1.0,-1.0,,,,
aluno286,2020,0.0,6.956252,8.000020000000001,6.0,6.875,7.5,7.1875,7.75,5.0,0,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,-1.0,1.0,,,,
aluno287,2020,1.0,8.302085,7.41668,8.5,7.5,7.5,8.4375,8.833335,10.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,1.0,1.0,1.0,,,,
aluno288,2020,0.0,6.840002,9.000020000000001,7.7,7.5,3.75,8.333333333333334,7.833333333333334,5.0,0,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,
aluno288,2021,0.0,8.088,8.3,7.5,7.5,7.7,7.3,8.7,10.0,1,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,0.0,1.0,0.0
aluno288,2022,0.0,8.107440578115117,7.91667,8.724699557242252,7.5,7.333333333333333,8.125,7.708335,10.0,2,0.0,0.0,1.0,1.0,0.0,4,0.0,1.0,0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0
aluno289,2022,0.0,7.189287269841271,8.500020000000001,8.015873015873016,6.875,7.333333333333333,6.041666666666667,7.388886666666667,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,
aluno290,2022,0.0,7.175127373737373,9.000020000000001,8.118686868686869,7.5,4.5,6.458333333333334,6.777773333333332,10.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,
aluno291,2022,0.0,6.644446000000001,10.00002,10.0,6.875,2.0,6.458333333333334,7.055553333333332,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,
aluno292,2020,1.0,8.485558666666666,10.00002,9.9,6.875,7.666666666666667,8.958333333333332,9.44445,5.0,1,1.0,0.0,0.0,0.0,1.0,4,0.0,1.0,1,-1.0,1.0,1.0,,,,
aluno292,2022,1.0,8.676670333333334,9.58335,8.75,10.0,7.966666666666666,8.75,10.00001,5.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
aluno293,2020,0.0,4.4162505,6.66667,1.3,4.375,0.0,7.1875,6.6666675,10.0,1,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,1.0,-1.0,-1.0,,,,
aluno293,2021,0.0,3.08,0.0,3.9,0.0,0.0,5.9,3.5,10.0,2,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,0.0,1.0,0.0
aluno293,2022,0.0,3.845535880952381,7.08333,2.682539682539682,5.0,0.7222222222222222,5.3125,4.6250025,5.0,3,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0
aluno294,2021,1.0,8.994,9.5,10.0,7.5,7.3,8.4,10.0,10.0,0,0.0,1.0,0.0,1.0,0.0,4,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
aluno294,2022,1.0,8.264312621417798,10.00002,9.34238310708899,5.625,8.0,5.0,8.66667,10.0,1,0.0,0.0,1.0,1.0,0.0,4,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,,
aluno295,2020,0.0,7.586252,9.000020000000001,8.9,4.375,7.25,4.6875,7.75,10.0,3,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,1.0,1.0,-1.0,,,,
aluno295,2021,0.0,6.771,9.0,7.1,7.5,6.9,7.5,5.3,5.0,4,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,1.0,0.0,0.0,0.0
aluno295,2022,0.0,7.720835333333334,9.000020000000001,8.166666666666668,7.5,6.5,6.041666666666667,7.666666666666667,10.0,5,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,0.0,
aluno296,2020,0.0,7.713335,9.000020000000001,8.9,7.5,5.0,7.5,7.666665,10.0,0,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,1.0,1.0,-1.0,,,,
aluno296,2021,0.0,7.221,9.5,7.9,7.5,3.6,7.3,7.4,10.0,1,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0
