nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded,cg,cf,ct
ALUNO-113,11.0,1,8.500020000000001,7.693335000000001,Não,F,7.5,Ametista,7.5,7.5,0,3,5,8.8,7.916665,P,-1.0,0,0,659.0,86.0,7.0
ALUNO-113,12.0,2,9.5,6.664,Não,F,7.5,Ágata,8.1,4.6,0,2,5.0,7.1,6.6,P,-1.0,0,0,659.0,86.0,7.0
ALUNO-113,13.0,3,9.16668,6.40909040909091,Não,F,5.625,Ágata,5.625,5.166666666666666,0,2,10.0,6.253787878787879,5.4166575,P,0.0,1,0,659.0,86.0,7.0
ALUNO-114,9.0,0,9.50002,7.484211146117041,Não,M,7.5,Ametista,5.3125,8.766666666666666,0,3,5.0,7.748129063918538,7.25,B,-1.0,0,0,318.0,94.0,7.0
ALUNO-116,11.0,2,10.00002,7.913890666666667,Não,M,7.5,Ametista,6.25,5.75,0,3,10.0,9.333333333333332,7.61111,P,0.0,1,0,163.0,22.0,3.0
ALUNO-118,8.0,1,8.500020000000001,8.342085,Não,F,7.5,Ametista,7.1875,10,0,3,10,7.7,7.416665,R,0.0,1,0,57.0,10.0,1.0
ALUNO-118,9.0,1,8.5,8.299,Não,F,7.5,Topázio,7.5,6.9,0,4,10.0,9.6,8.2,R,0.0,1,0,57.0,10.0,1.0
ALUNO-118,10.0,1,10.00002,8.334031111111113,Sim,F,7.5,Topázio,6.5625,9.416666666666668,0,4,5.0,8.38888888888889,9.33334,R,-1.0,0,1,57.0,10.0,1.0
ALUNO-119,13.0,3,9.16668,8.230908478550688,Não,F,6.25,Topázio,7.34375,8.888888888888888,0,4,10.0,8.635443503864556,7.249995,B,0.0,1,0,76.0,13.0,2.0
ALUNO-121,13.0,2,8.000020000000001,6.244752193362194,Não,F,7.5,Ágata,6.458333333333334,2.5,0,2,5.0,8.466810966810968,6.777773333333332,B,-1.0,0,0,696.0,128.0,11.0
ALUNO-122,9.0,1,9.000020000000001,8.265278666666667,Não,F,7.5,Topázio,6.041666666666667,8.0,0,4,10.0,10.0,7.055549999999999,B,0.0,1,0,67.0,14.0,1.0
ALUNO-123,11.0,2,9.50002,7.619194363636365,Sim,F,7.5,Ametista,6.666666666666666,6.0,0,3,10.0,6.818181818181817,8.444446666666668,B,0.0,1,1,265.0,42.0,6.0
ALUNO-124,8.0,0,9.0,8.275,Sim,M,7.5,Topázio,8.1,6.1,0,4,10.0,8.3,9.7,R,0.0,1,1,424.0,109.0,9.0
ALUNO-124,9.0,1,9.000020000000001,7.209561440115441,Não,M,7.5,Ametista,5.416666666666667,5.166666666666667,0,3,10.0,8.033910533910534,6.888886666666665,R,0.0,1,0,424.0,109.0,9.0
ALUNO-126,9.0,0,9.0,6.069,Não,F,7.5,Ágata,7.2,4.5,0,2,5.0,4.2,7.3,P,-1.0,0,0,421.0,126.0,4.0
ALUNO-126,11.0,0,9.000020000000001,7.216575886639676,Não,F,7.5,Ametista,4.0625,7.333333333333333,0,3,5.0,8.468286099865047,7.5,P,-2.0,0,0,421.0,126.0,4.0
ALUNO-127,11.0,1,10.0,6.907,Não,F,7.5,Ametista,7.5,5.6,0,3,5.0,7.1,6.9,B,-1.0,0,0,532.0,134.0,10.0
ALUNO-127,11.0,1,10.00002,6.865748086580086,Não,F,7.5,Ágata,5.625,5.5,0,2,5.0,7.932900432900433,6.833329999999998,B,-1.0,0,0,532.0,134.0,10.0
ALUNO-128,9.0,0,7.4166799999999995,5.854169000000001,Não,F,5.625,Quartzo,2.5,5.5,0,1,5,10,3.500005,B,-1.0,0,0,485.0,137.0,11.0
ALUNO-128,10.0,0,7.9,5.229,Não,F,4.4,Quartzo,2.5,4.0,0,1,5.0,6.7,5.6,B,-2.0,0,0,485.0,137.0,11.0
ALUNO-128,11.0,0,9.000020000000001,7.00427655844156,Não,F,5.625,Ágata,5.0,6.083333333333333,0,2,5.0,9.45887445887446,7.166665,B,-2.0,0,0,485.0,137.0,11.0
ALUNO-129,11.0,2,7.4,5.819,Não,F,7.5,Ágata,7.2,4.6,0,2,10.0,4.2,4.3,P,0.0,1,0,428.0,62.0,3.0
ALUNO-129,13.0,2,9.000020000000001,7.203235887774063,Não,F,5.625,Ametista,6.875,8.083333333333332,0,3,5.0,6.793942772203643,7.888893333333335,P,-1.0,0,0,428.0,62.0,3.0
ALUNO-130,8.0,0,9.50002,8.259504831168831,Não,F,8.125,Topázio,5.625,9.266666666666666,0,4,10.0,7.489177489177488,7.91667,B,0.0,1,0,72.0,19.0,1.0
ALUNO-131,13.0,3,7.91667,7.423958,Não,F,4.375,Ametista,7.03125,6.75,0,3,10.0,8.75,6.95833,B,0.0,1,0,347.0,40.0,9.0
ALUNO-133,10.0,0,10.000020000000001,8.428752,Não,M,7.5,Ametista,7.1875,10,0,3,5,9.8,7.5,R,-2.0,0,0,396.0,104.0,2.0
ALUNO-133,11.0,1,9.5,7.990,Não,M,7.5,Ametista,7.7,7.1,0,3,5.0,9.6,8.4,R,-1.0,0,0,396.0,104.0,2.0
ALUNO-133,12.0,1,8.000020000000001,7.292060604010025,Não,M,6.875,Ametista,5.3125,7.166666666666666,0,3,5.0,9.116541353383456,7.583335,R,-2.0,0,0,396.0,104.0,2.0
ALUNO-134,15.0,3,10.00002,7.086938830687831,Não,F,5.625,Ametista,7.1875,5.75,0,3,5.0,9.153439153439152,6.624995,B,-2.0,0,0,460.0,57.0,2.0
ALUNO-135,9.0,1,9.000020000000001,7.798752,Não,F,7.5,Ametista,7.1875,6.5,0,3,10,8.4,7.25,B,0.0,1,0,805.0,185.0,13.0
ALUNO-135,10.0,1,9.5,5.788,Não,F,6.3,Ágata,6.9,3.6,0,2,5.0,4.2,7.3,B,-1.0,0,0,805.0,185.0,13.0
ALUNO-135,11.0,1,9.000020000000001,5.262717116883117,Não,F,5.0,Quartzo,5.625,2.416666666666667,0,1,5.0,4.75108225108225,6.833326666666666,B,-1.0,0,0,805.0,185.0,13.0
ALUNO-138,9.0,0,10.00002,8.452910432147561,Sim,F,7.5,Topázio,5.625,9.65,0,4,5.0,9.552042160737813,9.0,B,-1.0,0,1,41.0,9.0,2.0
ALUNO-140,11.0,0,9.50002,6.952048450292399,Não,F,5.625,Ágata,5.625,7.25,0,2,5.0,7.218567251461989,7.416665,B,-2.0,0,0,505.0,145.0,9.0
ALUNO-141,13.0,3,9.58335,7.338636696969697,Não,M,7.5,Ametista,7.5,5.166666666666667,0,3,10.0,8.068181818181818,6.166660000000001,R,0.0,1,0,378.0,43.0,5.0
ALUNO-142,14.0,3,10.00002,8.083730668737061,Sim,F,7.5,Topázio,7.96875,7.777777777777779,0,4,5.0,8.989820565907522,8.41667,B,-1.0,0,1,121.0,19.0,6.0
ALUNO-143,13.0,3,7.9,6.278,Não,M,6.3,Ágata,7.5,4.3,0,2,10.0,4.4,6.8,B,0.0,1,0,674.0,91.0,12.0
ALUNO-143,14.0,3,8.75001,6.330913823620824,Não,M,5.0,Ágata,7.03125,5.111111111111111,0,2,5.0,6.444493006993008,7.208335,B,-1.0,0,0,674.0,91.0,12.0
ALUNO-144,15.0,4,8.33334,7.946686340802987,Não,M,7.5,Ametista,8.125,7.888888888888888,0,3,5.0,9.15703781512605,8.208335,B,-1.0,0,0,156.0,15.0,1.0
ALUNO-148,11.0,1,9.50002,7.618983703703704,Não,F,7.5,Ametista,6.041666666666667,6.5,0,3,5.0,9.351851851851851,8.222223333333332,B,-1.0,0,0,267.0,69.0,4.0
ALUNO-150,13.0,2,10.00002,8.219954610229276,Sim,M,5.0,Topázio,6.875,9.0,0,4,5.0,9.717813051146384,8.94445,B,-1.0,0,1,80.0,9.0,2.0
ALUNO-151,11.0,1,9.500020000000001,8.238891333333333,Não,M,7.5,Ametista,9.166666666666666,7.5,0,3,5,9.5,8.611113333333334,B,-1.0,0,0,79.0,14.0,3.0
ALUNO-151,12.0,2,9.5,9.004,Sim,M,8.1,Topázio,10.0,9.1,1,4,5.0,9.6,10.0,B,-1.0,0,1,79.0,14.0,3.0
ALUNO-151,13.0,3,8.33334,8.225582168498168,Não,M,6.875,Topázio,8.125,7.900000000000001,1,4,10.0,8.436240842490841,8.125,B,0.0,1,0,79.0,14.0,3.0
ALUNO-152,11.0,3,6.24999,7.963542166666667,Não,F,7.5,Ametista,7.96875,6.333333333333333,1,3,10,9,8.6250075,B,1.0,0,0,268.0,22.0,7.0
ALUNO-152,12.0,3,8.8,8.672,Sim,F,7.5,Topázio,8.3,8.0,1,4,10.0,8.3,9.8,B,0.0,1,1,268.0,22.0,7.0
ALUNO-152,13.0,4,8.75001,7.618388587937373,Não,F,5.0,Ametista,7.03125,7.644444444444443,1,3,10.0,7.806870995242416,7.2499975,B,1.0,0,0,268.0,22.0,7.0
ALUNO-153,13.0,4,10.000020000000001,8.167711833333334,Sim,M,7.5,Ametista,8.59375,4.666666666666667,1,3,10,9,9.125007499999999,P,1.0,0,1,3.0,3.0,1.0
ALUNO-153,14.0,4,10.0,8.355,Sim,M,7.5,Topázio,8.0,7.5,1,4,10.0,7.5,9.0,P,0.0,1,1,3.0,3.0,1.0
ALUNO-153,15.0,5,10.00002,9.105280944444443,Sim,M,8.125,Topázio,8.75,8.700000000000001,1,4,10.0,9.09722222222222,9.2916725,P,0.0,1,1,3.0,3.0,1.0
ALUNO-154,10.0,1,8.500020000000001,5.8845849999999995,Não,M,7.5,Quartzo,7.8125,0,0,1,5,7.1,7.916665,B,-1.0,0,0,828.0,190.0,10.0
ALUNO-154,11.0,1,9.5,5.163,Não,M,7.5,Quartzo,8.1,1.5,0,1,5.0,2.9,6.3,B,-1.0,0,0,828.0,190.0,10.0
ALUNO-154,12.0,1,3.49998,4.934497092833093,Não,M,7.5,Quartzo,6.25,3.75,0,1,5.0,3.797498797498797,5.999996666666666,B,-2.0,0,0,828.0,190.0,10.0
ALUNO-156,12.0,2,7.9166799999999995,7.1105566666666675,Não,M,7.5,Ágata,6.666666666666667,5,1,2,5,8.9,8.11111,B,-1.0,0,0,297.0,25.0,5.0
ALUNO-156,13.0,3,7.5,7.981,Não,M,6.3,Ametista,8.3,7.3,1,3,10.0,7.8,8.8,B,0.0,1,0,297.0,25.0,5.0
ALUNO-156,14.0,4,7.91667,7.535259906926407,Não,M,5.0,Ametista,7.5,6.599999999999999,1,3,10.0,8.159632034632034,7.7083325,B,0.0,1,0,297.0,25.0,5.0
ALUNO-158,14.0,3,9.16668,6.064722,Não,F,3.75,Quartzo,7.708333333333334,5,0,1,5,5.9,6.611103333333333,B,-1.0,0,0,772.0,69.0,14.0
ALUNO-158,15.0,4,8.3,6.056,Não,F,6.9,Ágata,6.9,4.5,0,2,5.0,6.1,6.1,B,-1.0,0,0,772.0,69.0,14.0
ALUNO-158,16.0,4,8.33334,5.623852223240812,Não,F,5.0,Quartzo,7.1875,4.111111111111112,0,1,5.0,4.747740005092947,6.49999,B,-2.0,0,0,772.0,69.0,14.0
ALUNO-159,9.0,0,9.0,8.025,Sim,F,7.5,Ametista,8.1,6.1,0,3,5.0,10.0,9.3,R,-1.0,0,1,316.0,92.0,4.0
ALUNO-159,11.0,0,9.000020000000001,7.484878876543211,Sim,F,5.625,Ametista,5.625,7.25,0,3,5.0,8.966049382716049,8.583335,R,-2.0,0,1,316.0,92.0,4.0
ALUNO-164,10.0,1,9.500020000000001,7.708752,Não,F,7.5,Ametista,7.1875,7.5,0,3,5,8.7,7.75,B,-1.0,0,0,544.0,84.0,10.0
ALUNO-164,11.0,2,9.5,7.125,Não,F,7.5,Ametista,7.5,5.9,0,3,10.0,5.8,6.7,B,0.0,1,0,544.0,84.0,10.0
ALUNO-164,12.0,2,8.500020000000001,6.837216877492878,Não,F,7.5,Ágata,6.041666666666667,5.75,0,2,5.0,7.304131054131053,7.61111,B,-1.0,0,0,544.0,84.0,10.0
ALUNO-165,11.0,0,9.000020000000001,8.431252,Não,F,7.5,Ametista,7.8125,10,0,3,5,10,7.5,B,-2.0,0,0,90.0,20.0,1.0
ALUNO-165,12.0,1,10.0,7.579,Não,F,7.5,Ametista,8.3,7.3,0,3,5.0,7.5,7.7,B,-2.0,0,0,90.0,20.0,1.0
ALUNO-165,13.0,1,8.500020000000001,8.18081096969697,Sim,F,8.125,Topázio,6.875,8.416666666666668,0,4,5.0,9.848484848484848,8.388893333333334,B,-2.0,0,1,90.0,20.0,1.0
ALUNO-166,11.0,1,9.50002,6.641311207977208,Não,F,4.375,Ágata,5.625,4.75,0,2,5.0,9.03988603988604,7.16666,R,-1.0,0,0,612.0,147.0,7.0
ALUNO-167,11.0,1,10.0,7.639,Não,F,7.5,Ametista,7.5,5.8,0,3,5.0,9.2,8.3,A,-1.0,0,0,491.0,72.0,7.0
ALUNO-167,11.0,2,8.500020000000001,6.985914031746033,Não,F,7.5,Ágata,6.041666666666667,2.75,0,2,10.0,8.825396825396826,7.333329999999999,A,0.0,1,0,491.0,72.0,7.0
ALUNO-168,11.0,1,10.000020000000001,8.082224,Não,F,7.5,Ametista,7.5,8.5,0,3,5,8.8,8.11111,R,-1.0,0,0,654.0,117.0,9.0
ALUNO-168,12.0,2,0.0,3.524,Não,F,5.6,Quartzo,7.5,2.5,0,1,5.0,1.7,4.4,R,-1.0,0,0,654.0,117.0,9.0
ALUNO-168,13.0,2,9.000020000000001,6.434172224089636,Não,F,6.25,Ágata,6.041666666666667,6.133333333333333,0,2,5.0,6.002801120448179,6.888883333333332,R,-1.0,0,0,654.0,117.0,9.0
ALUNO-169,8.0,0,9.000020000000001,7.800001000000001,Não,F,5,Ametista,2.5,10,0,3,10,10,5.749995,R,0.0,1,0,398.0,116.0,5.0
ALUNO-169,9.0,0,8.5,6.898,Não,F,4.4,Ametista,5.3,6.1,0,3,5.0,10.0,6.8,R,-1.0,0,0,398.0,116.0,5.0
ALUNO-169,10.0,0,9.50002,7.284936897435898,Não,F,5.0,Ametista,5.625,6.916666666666666,0,3,5.0,8.945512820512821,7.999995,R,-2.0,0,0,398.0,116.0,5.0
ALUNO-170,13.0,1,7.50002,7.523833791887125,Não,F,7.5,Ametista,6.041666666666667,8.25,0,3,5.0,8.959435626102293,7.38889,B,-2.0,0,0,300.0,79.0,4.0
ALUNO-171,14.0,3,8.8,8.036,Sim,F,7.5,Ametista,8.3,7.5,0,3,5.0,8.9,9.0,B,-1.0,0,1,387.0,31.0,8.0
ALUNO-171,15.0,4,7.91667,7.304860777777779,Não,F,7.5,Ametista,7.1875,7.633333333333333,0,3,5.0,8.255555555555556,6.83333,B,-1.0,0,0,387.0,31.0,8.0
ALUNO-172,11.0,1,6.41668,6.407077164021164,Não,F,5.0,Ágata,5.625,5.75,0,2,5.0,8.32010582010582,6.94444,R,-1.0,0,0,661.0,159.0,13.0
ALUNO-175,14.0,4,8.33334,7.540822106753813,Não,F,7.5,Ametista,7.5,6.111111111111111,0,3,10.0,7.676334422657952,7.249995,B,0.0,1,0,293.0,24.0,4.0
ALUNO-176,13.0,2,7.5,5.674,Não,F,5.0,Ágata,6.7,4.3,0,2,5.0,6.3,5.7,R,-1.0,0,0,816.0,125.0,10.0
ALUNO-176,14.0,3,6.66666,5.096608405982907,Não,F,5.0,Quartzo,5.15625,2.888888888888889,0,1,5.0,7.391025641025641,4.2916725,R,-1.0,0,0,816.0,125.0,10.0
ALUNO-177,8.0,0,9.0,7.196,Não,F,7.5,Ametista,6.9,4.6,0,3,10.0,8.3,6.3,B,0.0,1,0,65.0,16.0,2.0
ALUNO-177,8.0,0,9.50002,8.27865517948718,Não,F,7.5,Topázio,5.625,8.783333333333333,0,4,10.0,8.964102564102564,7.33333,B,0.0,1,0,65.0,16.0,2.0
ALUNO-178,8.0,0,8.500020000000001,7.205336595776773,Não,F,7.5,Ametista,5.625,3.416666666666667,0,3,10.0,9.547511312217194,7.249995,P,0.0,1,0,426.0,127.0,9.0
ALUNO-179,13.0,2,6.83334,7.68295498989899,Não,F,7.5,Ametista,6.875,9.5,0,3,5.0,8.69949494949495,7.111109999999999,R,-1.0,0,0,238.0,38.0,2.0
ALUNO-180,9.0,0,9.000020000000001,6.039586333333334,Não,F,6.25,Ágata,5.3125,3.5,0,2,5.0,7.916666666666666,6.000005,R,-1.0,0,0,721.0,178.0,11.0
ALUNO-181,9.0,0,9.000020000000001,7.910768840791018,Não,M,7.5,Ametista,6.5625,8.083333333333332,0,3,5.0,9.105915870621754,8.333335,B,-1.0,0,0,166.0,45.0,5.0
ALUNO-182,8.0,0,9.50002,7.093227724696356,Não,M,6.875,Ametista,4.6875,6.0,0,3,10.0,6.518218623481781,7.41666,P,0.0,1,0,459.0,134.0,6.0
ALUNO-185,8.0,0,8.0,7.906,Não,M,7.5,Ametista,7.2,5.4,0,3,10.0,10.0,7.8,R,0.0,1,0,269.0,75.0,4.0
ALUNO-185,9.0,0,8.500020000000001,7.617045315375983,Não,M,8.125,Ametista,5.625,8.8,0,3,5.0,8.243546576879911,7.41667,R,-1.0,0,0,269.0,75.0,4.0
ALUNO-191,11.0,1,9.50002,6.709725111111111,Não,F,5.0,Ágata,4.375,6.5,0,2,5.0,8.722222222222221,6.388893333333333,B,-1.0,0,0,587.0,144.0,11.0
ALUNO-192,11.0,1,7.4166799999999995,4.854723333333333,Não,F,5,Quartzo,6.041666666666666,0,0,1,5,5.1,7.444443333333333,B,-1.0,0,0,581.0,95.0,7.0
ALUNO-192,13.0,2,8.500020000000001,6.722024920634921,Não,F,7.5,Ágata,6.458333333333334,5.0,0,2,5.0,8.103174603174603,6.777773333333331,B,-1.0,0,0,581.0,95.0,7.0
ALUNO-193,13.0,3,10.000020000000001,8.539168666666667,Sim,F,5,Topázio,8.125,7,0,4,10,9.8,9.333333333333332,R,0.0,1,1,440.0,35.0,7.0
ALUNO-193,14.0,3,9.2,8.215,Sim,F,5.6,Ametista,7.9,7.7,0,3,5.0,10.0,9.6,R,-1.0,0,1,440.0,35.0,7.0
ALUNO-193,15.0,4,8.75001,7.174196928571429,Não,F,5.625,Ametista,7.65625,5.566666666666666,0,3,5.0,9.038690476190476,7.7499975,R,-1.0,0,0,440.0,35.0,7.0
ALUNO-195,13.0,2,7.50002,6.745479946323136,Não,F,7.5,Ágata,6.25,4.833333333333333,0,2,5.0,8.046833064949007,7.722223333333334,B,-1.0,0,0,570.0,91.0,7.0
ALUNO-196,15.0,3,9.16668,7.254680434997751,Não,F,5.625,Ametista,7.65625,7.055555555555554,0,3,5.0,8.535551619433198,6.95833,R,-2.0,0,0,411.0,50.0,8.0
ALUNO-197,12.0,3,8.33334,8.832500666666666,Não,M,7.5,Topázio,8.958333333333332,8.666666666666666,0,4,10,9.6,8.5,B,0.0,1,0,53.0,5.0,2.0
ALUNO-197,13.0,3,8.3,7.751,Não,M,7.5,Ametista,8.1,6.0,1,3,10.0,7.2,8.6,B,0.0,1,0,53.0,5.0,2.0
ALUNO-197,14.0,4,10.00002,8.354717840548341,Sim,M,5.625,Topázio,8.125,7.688888888888889,1,4,10.0,8.751352813852813,8.458337499999999,B,0.0,1,1,53.0,5.0,2.0
ALUNO-200,13.0,4,7.91667,7.355834833333334,Não,M,7.5,Ametista,8.125,5.666666666666667,0,3,10,5.8,8.5416725,B,1.0,0,0,530.0,45.0,10.0
ALUNO-200,14.0,4,7.5,4.788,Não,M,6.9,Quartzo,6.7,3.3,0,1,10.0,1.7,3.5,B,0.0,1,0,530.0,45.0,10.0
ALUNO-200,15.0,4,7.91667,6.874873274934217,Não,M,7.5,Ágata,7.65625,5.611111111111112,0,2,5.0,7.10179526355997,7.625,B,-1.0,0,0,530.0,45.0,10.0
ALUNO-201,14.0,3,7.08333,7.718541500000001,Não,M,7.5,Ametista,7.96875,8,0,3,5,9.4,7.4166675,B,-1.0,0,0,653.0,40.0,2.0
ALUNO-201,15.0,4,5.8,5.636,Não,M,0.0,Ágata,8.3,6.4,0,2,5.0,5.6,6.7,B,-1.0,0,0,653.0,40.0,2.0
ALUNO-201,16.0,5,8.33334,6.438413142857143,Não,M,7.5,Ágata,7.5,4.033333333333333,0,2,5.0,6.047619047619048,7.944443333333334,B,-1.0,0,0,653.0,40.0,2.0
ALUNO-203,11.0,2,9.50002,7.329169333333334,Não,M,6.875,Ametista,6.25,5.5,0,3,10.0,9.0,5.833336666666667,R,0.0,1,0,382.0,56.0,6.0
ALUNO-204,11.0,1,8.000020000000001,6.575002222222222,Não,F,7.5,Ágata,6.25,4.5,0,2,5.0,7.444444444444445,7.555556666666667,B,-1.0,0,0,636.0,155.0,10.0
ALUNO-205,9.0,0,8.500020000000001,7.664923985754986,Não,M,7.5,Ametista,5.625,9.166666666666666,0,3,5.0,8.262108262108262,7.583335,P,-1.0,0,0,250.0,68.0,3.0
ALUNO-207,14.0,3,8.3,5.504,Não,F,6.9,Quartzo,7.5,5.3,0,1,5.0,3.9,4.4,B,-1.0,0,0,840.0,138.0,13.0
ALUNO-207,15.0,3,0.0,4.571673982861744,Não,F,7.5,Quartzo,6.40625,3.722222222222223,0,1,5.0,3.724695192086496,5.9583275,B,-2.0,0,0,840.0,138.0,13.0
ALUNO-211,11.0,1,9.000020000000001,7.856571887125221,Não,M,7.5,Ametista,6.25,8.416666666666668,0,3,5.0,8.935626102292769,8.055556666666666,R,-1.0,0,0,184.0,42.0,6.0
ALUNO-212,8.0,0,7.4166799999999995,6.345836,Não,M,4.375,Ágata,2.5,7,0,2,10,10,2.5833399999999997,R,0.0,1,0,670.0,173.0,10.0
ALUNO-212,9.0,0,9.5,5.663,Não,M,5.0,Ágata,2.5,4.3,0,2,5.0,8.3,4.7,R,-1.0,0,0,670.0,173.0,10.0
ALUNO-212,10.0,0,9.50002,6.344244591269144,Não,M,4.375,Ágata,2.8125,6.766666666666666,0,2,5.0,8.944141289679047,5.166655,R,-2.0,0,0,670.0,173.0,10.0
ALUNO-214,14.0,2,9.50002,6.417875178463399,Não,M,5.625,Ágata,3.333333333333333,4.75,0,2,5.0,8.832425892317,6.777773333333334,B,-2.0,0,0,657.0,118.0,5.0
ALUNO-217,9.0,1,8.000020000000001,8.942503,Sim,F,7.5,Topázio,8.125,9.5,0,4,10,9.4,9.000005,B,0.0,1,1,36.0,3.0,1.0
ALUNO-217,10.0,1,8.5,7.765,Não,F,7.5,Ametista,8.1,7.1,0,3,5.0,8.8,8.4,B,-1.0,0,0,36.0,3.0,1.0
ALUNO-217,11.0,2,6.91668,8.48808864197531,Sim,F,7.5,Topázio,6.666666666666666,8.133333333333333,0,4,10.0,9.876543209876544,8.888893333333334,B,0.0,1,1,36.0,3.0,1.0
ALUNO-218,8.0,0,9.5,8.821,Sim,M,7.5,Topázio,8.1,6.9,0,4,10.0,10.0,9.7,B,0.0,1,1,50.0,7.0,1.0
ALUNO-218,9.0,1,9.50002,8.362568122807017,Sim,M,7.5,Topázio,6.5625,6.916666666666666,0,4,10.0,9.031578947368422,9.083335,B,0.0,1,1,50.0,7.0,1.0
ALUNO-219,11.0,2,9.500020000000001,7.832084999999999,Não,F,8.75,Ametista,8.4375,5,0,3,10,7.9,7.916665,B,0.0,1,0,749.0,138.0,12.0
ALUNO-219,12.0,2,0.0,4.176,Não,F,6.9,Quartzo,8.1,1.9,0,1,5.0,4.2,4.8,B,-1.0,0,0,749.0,138.0,12.0
ALUNO-219,13.0,2,10.00002,5.810649259259259,Não,F,7.5,Quartzo,6.458333333333334,2.666666666666667,0,1,5.0,5.296296296296296,6.611106666666666,B,-1.0,0,0,749.0,138.0,12.0
ALUNO-220,11.0,1,9.50002,6.631987865319865,Não,F,7.5,Ágata,5.833333333333334,3.75,0,2,5.0,9.326599326599329,6.166663333333333,R,-1.0,0,0,615.0,148.0,10.0
ALUNO-221,14.0,3,9.2,4.442,Não,F,7.5,Quartzo,5.8,1.8,0,1,5.0,2.8,3.9,B,-1.0,0,0,829.0,130.0,14.0
ALUNO-221,15.0,3,8.75001,4.932115107932876,Não,F,7.5,Quartzo,6.09375,2.666666666666667,0,1,5.0,3.613701372997712,4.7083275,B,-2.0,0,0,829.0,130.0,14.0
ALUNO-224,11.0,1,9.50002,6.606168554778556,Não,F,7.5,Ágata,5.625,3.333333333333333,0,2,5.0,8.607226107226108,7.277773333333333,B,-1.0,0,0,624.0,152.0,12.0
ALUNO-225,14.0,4,9.58335,8.845558333333333,Não,F,7.5,Topázio,8.749999999999998,8.333333333333334,0,4,10,9.7,8.277783333333334,P,0.0,1,0,501.0,30.0,7.0
ALUNO-225,15.0,5,8.3,7.138,Não,F,6.9,Ametista,7.5,6.0,1,3,10.0,6.7,6.7,P,0.0,1,0,501.0,30.0,7.0
ALUNO-225,16.0,5,9.16668,6.957316284888314,Não,F,5.0,Ágata,8.125,7.388888888888888,1,2,5.0,7.085185035552683,6.6666675,P,-1.0,0,0,501.0,30.0,7.0
ALUNO-228,11.0,1,10.00002,5.312964074074074,Não,F,6.875,Quartzo,5.625,1.5,0,1,5.0,4.87037037037037,6.44444,R,-1.0,0,0,802.0,184.0,14.0
ALUNO-229,10.0,1,7.33334,5.890556,Não,F,7.5,Quartzo,7.916666666666668,0,0,1,5,7.8,7.777776666666667,B,-1.0,0,0,725.0,179.0,12.0
ALUNO-229,11.0,0,8.5,5.054,Não,F,7.5,Quartzo,6.9,4.0,0,1,5.0,0.0,7.3,B,-2.0,0,0,725.0,179.0,12.0
ALUNO-229,12.0,0,8.000020000000001,6.025962871794872,Não,F,5.0,Ágata,4.375,8.0,0,2,5.0,5.10897435897436,5.83333,B,-2.0,0,0,725.0,179.0,12.0
ALUNO-232,16.0,5,8.3,7.331,Não,F,7.5,Ametista,8.3,6.7,0,3,5.0,7.2,8.2,B,-1.0,0,0,243.0,8.0,8.0
ALUNO-232,17.0,6,8.33334,7.676832382089068,Sim,F,8.125,Ametista,8.4375,6.688888888888889,0,3,5.0,8.191793021556448,8.55556,B,-1.0,0,1,243.0,8.0,8.0
ALUNO-233,8.0,0,9.50002,7.560770897435898,Não,F,7.5,Ametista,5.0,6.600000000000001,0,3,10.0,7.287179487179487,7.916665,R,0.0,1,0,290.0,82.0,5.0
ALUNO-234,8.0,0,9.50002,8.121155846153847,Não,M,6.25,Topázio,5.0,9.033333333333331,0,4,10.0,8.697435897435899,7.5,B,0.0,1,0,109.0,31.0,3.0
ALUNO-235,12.0,3,8.333350000000001,8.125001833333334,Não,F,7.5,Ametista,7.5,7.666666666666667,1,3,10,9,7.2916675,B,0.0,1,0,519.0,43.0,9.0
ALUNO-235,13.0,3,9.2,7.544,Não,F,5.6,Ametista,7.3,6.6,1,3,10.0,6.9,8.1,B,0.0,1,0,519.0,43.0,9.0
ALUNO-235,14.0,4,6.66666,6.922391887729286,Não,F,6.875,Ágata,6.875,5.677777777777778,0,2,10.0,7.725859160868649,5.9999925,B,0.0,1,0,519.0,43.0,9.0
ALUNO-236,8.0,0,8.500020000000001,8.207451124949126,Não,M,7.5,Topázio,5.625,8.766666666666667,0,4,10.0,8.958078958078957,7.5,B,0.0,1,0,83.0,21.0,1.0
ALUNO-237,14.0,2,9.000020000000001,6.622459534891997,Não,M,7.5,Ágata,6.041666666666667,4.0,0,2,5.0,7.230347674459984,8.111106666666666,B,-2.0,0,0,618.0,107.0,7.0
ALUNO-239,13.0,1,8.500020000000001,6.309259592592594,Não,F,5.625,Ágata,4.375,6.75,0,2,5.0,7.462962962962964,5.583325,B,-2.0,0,0,684.0,164.0,8.0
ALUNO-241,11.0,1,9.000020000000001,7.285002,Não,M,6.25,Ametista,2.5,9.5,0,3,5,8.8,6.75,B,-1.0,0,0,842.0,154.0,13.0
ALUNO-241,12.0,2,7.9,2.860,Não,M,5.6,Quartzo,4.1,0.0,0,1,5.0,0.4,2.6,B,-1.0,0,0,842.0,154.0,13.0
